,0,1
2062,155,671
2063,158,671
2064,160,670
2065,162,670
2066,163,670
2067,164,670
2068,166,670
2069,167,670
2070,168,670
2071,169,670
2072,170,670
2073,170,670
2074,171,670
2075,174,669
2076,178,669
2077,180,669
2078,182,669
2079,185,669
2080,186,669
2081,187,669
2082,188,669
2083,189,669
2084,190,669
2085,190,669
2086,191,668
2087,191,668
2088,192,668
2089,193,668
2090,193,668
2091,194,668
2092,194,668
2093,195,668
2094,195,668
2095,197,668
2096,197,668
2097,199,668
2098,200,668
2099,202,668
2100,203,668
2101,203,668
2102,204,668
2103,205,668
2104,206,668
2105,208,668
2106,209,668
2107,211,668
2108,212,668
2109,213,668
2110,213,668
2111,214,668
2112,215,668
2113,216,668
2114,217,668
2115,219,668
2116,224,668
2117,226,668
2118,229,668
2119,235,668
2120,237,668
2121,239,668
2122,240,668
2123,241,668
2124,241,668
2125,242,668
2126,244,668
2127,244,668
2128,246,668
2129,247,668
2130,249,668
2131,250,668
2132,251,668
2133,252,668
2134,252,668
2135,254,668
2136,255,668
2137,257,668
2138,260,668
2139,262,668
2140,265,668
2141,272,668
2142,275,669
2143,279,669
2144,282,669
2145,284,669
2146,287,669
2147,288,669
2148,290,669
2149,291,669
2150,292,669
2151,293,669
2152,295,669
2153,296,669
2154,297,669
2155,297,669
2156,298,669
2157,299,669
2158,299,669
2159,301,669
2160,301,669
2161,302,669
2162,303,669
2163,305,669
2164,306,669
2165,307,669
2166,307,669
2167,308,669
2168,308,669
2169,309,669
2170,310,669
2171,310,669
2172,311,669
2173,312,669
2174,313,668
2175,313,668
2176,315,666
2177,316,666
2178,317,665
2179,318,665
2180,318,664
2181,321,663
2182,321,662
2183,323,661
2184,324,660
2185,325,660
2186,326,659
2187,326,658
2188,328,658
2189,328,657
2190,329,657
2191,330,657
2192,331,655
2193,331,655
2194,332,654
2195,333,654
2196,334,654
2197,335,652
2198,336,652
2199,337,652
2200,339,652
2201,340,651
2202,341,650
2203,342,650
2204,345,649
2205,347,648
2206,350,647
2207,352,647
2208,353,647
2209,354,647
2210,354,647
2211,355,647
2212,355,647
2213,356,647
2214,358,647
2215,360,647
2216,362,647
2217,365,647
2218,369,647
2219,372,647
2220,375,647
2221,376,647
2222,378,647
2223,378,647
2224,379,647
2225,379,647
2226,380,647
2227,382,647
2228,385,647
2229,386,647
2230,389,647
2231,390,647
2232,392,647
2233,393,647
2234,395,647
2235,395,647
2236,396,647
2237,397,647
2238,397,647
2239,398,647
2240,399,647
2241,400,647
2242,401,647
2243,401,647
2244,403,647
2245,403,647
2246,404,647
2247,405,647
2248,407,649
2249,408,649
2250,411,649
2251,415,649
2252,421,649
2253,422,649
2254,426,649
2255,428,649
2256,428,649
2257,429,650
2258,429,650
2259,430,650
2260,431,650
2261,432,650
2262,434,650
2263,437,650
2264,440,650
2265,446,650
2266,449,650
2267,451,650
2268,452,650
2269,453,650
2270,454,650
2271,456,650
2272,457,650
2273,458,650
2274,460,650
2275,461,650
2276,462,650
2277,464,650
2278,465,650
2279,466,650
2280,467,650
2281,468,650
2282,468,650
2283,470,650
2284,470,650
2285,471,650
2286,471,650
2287,472,650
2288,473,650
2289,473,650
2290,474,650
2291,474,650
2292,475,650
2293,476,650
2294,477,650
2295,478,650
2296,480,650
2297,484,649
2298,487,649
2299,492,649
2300,495,649
2301,496,649
2302,498,649
2303,500,649
2304,501,649
2305,502,649
2306,502,649
2307,503,649
2308,503,649
2309,504,649
2310,505,649
2311,506,649
2312,507,649
2313,509,649
2314,510,649
2315,512,649
2316,514,649
2317,516,649
2318,518,649
2319,520,649
2320,522,649
2321,524,649
2322,525,649
2323,525,649
2324,527,649
2325,527,649
2326,528,649
2327,528,649
2328,530,649
2329,530,649
2330,531,649
2331,531,648
2332,532,648
2333,532,648
2334,534,648
2335,534,648
2336,535,648
2337,536,648
2338,538,648
2339,541,648
2340,542,648
2341,543,648
2342,543,648
2343,545,648
2344,545,648
2345,546,648
2346,546,648
2347,547,648
2348,547,648
2349,548,648
2350,549,648
2351,549,648
2352,550,647
2353,550,647
2354,552,646
2355,553,646
2356,553,646
2357,555,646
2358,555,646
2359,556,646
2360,556,646
2361,557,646
2362,559,646
2363,561,646
2364,561,646
2365,563,645
2366,564,645
2367,567,644
2368,567,644
2369,569,644
2370,570,644
2371,572,644
2372,574,644
2373,577,643
2374,579,643
2375,581,643
2376,582,643
2377,583,643
2378,584,643
2379,585,643
2380,586,643
2381,587,643
2382,588,643
2383,589,643
2384,589,643
2385,590,643
2386,591,643
2387,592,643
2388,594,643
2389,596,643
2390,597,643
2391,598,643
2392,599,643
2393,599,643
2394,600,643
2395,600,643
2396,601,643
2397,603,643
2398,604,643
2399,606,643
2400,610,643
2401,613,643
2402,617,643
2403,621,643
2404,625,643
2405,629,643
2406,632,643
2407,635,643
2408,638,643
2409,640,643
2410,641,643
2411,642,643
2412,643,643
2413,645,643
2414,647,643
2415,648,643
2416,650,643
2417,650,643
2418,651,643
2419,651,643
2420,652,643
2421,653,643
2422,654,643
2423,655,644
2424,656,644
2425,656,644
2426,657,644
2427,660,644
2428,660,644
2429,661,644
2430,662,644
2431,663,644
2432,663,644
2433,664,644
2434,664,644
2435,665,644
2436,665,644
2437,666,644
2438,667,644
2439,667,644
2440,668,645
2441,670,645
2442,671,645
2443,672,645
2444,674,645
2445,676,646
2446,677,646
2447,678,646
2448,680,646
2449,681,646
2450,682,646
2451,682,646
2452,683,647
2453,683,647
2454,684,647
2455,685,647
2456,687,649
2457,688,649
2458,688,649
2459,690,649
2460,691,649
2461,691,649
2462,692,649
2463,693,649
2464,694,649
2465,694,649
2466,698,649
2467,701,649
2468,705,651
2469,709,651
2470,712,652
2471,716,652
2472,719,652
2473,721,652
2474,721,653
2475,722,653
2476,722,653
2477,723,653
2478,724,653
2479,726,653
2480,728,653
2481,729,653
2482,731,653
2483,733,653
2484,736,653
2485,738,653
2486,742,653
2487,744,653
2488,747,653
2489,751,653
2490,756,653
2491,758,653
2492,762,653
2493,764,653
2494,766,653
2495,768,653
2496,769,653
2497,771,653
2498,771,653
2499,772,653
2500,773,653
2501,774,653
2502,775,653
2503,777,653
2504,778,653
2505,780,653
2506,782,653
2507,783,653
2508,785,652
2509,786,652
2510,787,652
2511,789,651
2512,790,650
2513,790,650
2514,793,650
2515,795,649
2516,798,647
2517,801,647
2518,804,647
2519,806,647
2520,806,647
2521,807,647
2522,808,647
2523,810,647
2524,812,647
2525,813,647
2526,815,647
2527,815,647
2528,816,647
2529,817,647
2530,818,647
2531,818,647
2532,819,647
2533,819,647
2534,820,647
2535,825,647
2536,828,647
2537,828,647
2538,829,647
2539,832,647
2540,833,647
2541,833,647
2542,835,647
2543,835,648
2544,836,648
2545,836,648
2546,837,648
2547,838,648
2548,839,648
2549,841,648
2550,841,648
2551,843,648
2552,846,648
2553,848,648
2554,848,648
2555,849,648
2556,852,648
2557,854,648
2558,858,648
2559,862,648
2560,866,649
2561,871,651
2562,877,651
2563,880,651
2564,883,651
2565,885,652
2566,887,652
2567,887,652
2568,888,652
2569,889,652
2570,890,652
2571,890,652
2572,891,652
2573,892,652
2574,893,652
2575,894,652
2576,895,652
2577,896,652
2578,897,652
2579,898,652
2580,900,652
2581,901,652
2582,902,652
2583,903,652
2584,904,652
2585,905,652
2586,906,652
2587,908,652
2588,910,652
2589,910,652
2590,912,652
2591,912,652
2592,915,652
2593,915,652
2594,918,652
2595,919,652
2596,919,652
2597,920,652
2598,922,652
2599,925,652
2600,927,652
2601,930,652
2602,932,652
2603,934,652
2604,935,652
2605,936,652
2606,936,652
2607,937,652
2608,937,652
2609,938,652
2610,939,652
2611,942,652
2612,945,652
2613,949,652
2614,957,652
2615,962,652
2616,967,652
2617,972,652
2618,975,652
2619,976,652
2620,977,652
2621,977,652
2622,979,652
2623,981,652
2624,983,652
2625,985,652
2626,987,652
2627,990,652
2628,992,652
2629,994,652
2630,995,652
2631,996,652
2632,996,652
2633,998,652
2634,999,652
2635,1001,652
2636,1003,652
2637,1006,652
2638,1006,652
2639,1007,652
2640,1007,652
2641,1009,652
2642,1011,652
2643,1013,650
2644,1015,650
2645,1016,650
2646,1018,649
2647,1019,649
2648,1020,649
2649,1020,649
2650,1022,648
2651,1023,648
2652,1026,647
2653,1030,645
2654,1033,642
2655,1038,641
2656,1040,640
2657,1044,638
2658,1045,638
2659,1045,638
2660,1046,638
2661,1046,638
2662,1048,638
2663,1049,638
2664,1049,638
2665,1051,638
2666,1052,638
2667,1054,636
2668,1055,636
2669,1058,636
2670,1060,636
2671,1061,636
2672,1062,636
2673,1064,636
2674,1067,636
2675,1067,636
2676,1068,636
2677,1069,636
2678,1070,636
2679,1071,636
2680,1072,636
2681,1073,636
2682,1074,636
2683,1075,636
2684,1076,636
2685,1077,636
2686,1079,636
2687,1081,636
2688,1081,636
2689,1083,636
2690,1083,636
2691,1085,636
2692,1086,636
2693,1087,636
2694,1088,636
2695,1089,636
2696,1091,636
2697,1092,636
2698,1094,636
2699,1096,636
2700,1098,636
2701,1100,636
2702,1103,636
2703,1103,636
2704,1105,636
2705,1107,636
2706,1109,636
2707,1110,636
2708,1111,636
2709,1112,636
2710,1114,636
2711,1115,636
2712,1117,636
2713,1118,636
2714,1121,636
2715,1124,636
2716,1126,636
2717,1129,636
2718,1131,636
2719,1134,636
2720,1136,636
2721,1137,636
2722,1139,636
2723,1141,636
2724,1144,636
2725,1147,636
2726,1148,636
2727,1150,636
2728,1152,636
2729,1154,635
2730,1156,635
2731,1158,635
2732,1160,635
2733,1162,635
2734,1165,635
2735,1166,635
2736,1166,635
2737,1167,635
2738,1168,635
2739,1171,635
2740,1172,635
2741,1174,634
2742,1177,634
2743,1180,634
2744,1183,633
2745,1184,633
2746,1185,633
2747,1186,633
2748,1188,633
2749,1188,633
2750,1189,633
2751,1190,633
2752,1191,633
2753,1193,632
2754,1194,632
2755,1195,632
2756,1196,632
2757,1198,632
2758,1201,632
2759,1202,632
2760,1205,632
2761,1207,632
2762,1209,632
2763,1211,632
2764,1212,632
2765,1213,632
2766,1216,632
2767,1217,632
2768,1218,632
2769,1219,632
2770,1219,632
2771,1220,632
2772,1220,632
2773,1221,632
2774,1221,632
2775,1222,633
2776,1222,633
2777,1222,635
2778,1220,636
2779,1217,638
2780,1210,642
2781,1201,646
2782,1196,646
2783,1186,651
2784,1172,657
2785,1155,663
2786,1135,669
2787,1118,675
2788,1102,681
2789,1079,688
2790,1058,694
2791,1031,700
2792,994,707
2793,954,713
2794,918,716
2795,877,720
2796,846,721
2797,812,725
2798,777,725
2799,745,725
2800,707,725
2801,674,725
2802,644,725
2803,616,726
2804,586,726
2805,559,726
2806,529,726
2807,501,728
2808,473,729
2809,446,731
2810,418,732
2811,387,734
2812,357,734
2813,333,734
2814,314,734
2815,299,734
2816,287,734
2817,275,734
2818,263,734
2819,251,734
2820,241,734
2821,231,734
2822,225,734
2823,222,734
2824,221,734
2825,221,734
2826,221,734
2827,221,733
2828,221,730
2829,221,728
2830,218,724
2831,217,721
2832,216,719
2833,215,717
2834,215,715
2835,214,715
2836,214,713
2837,213,713
2838,213,712
2839,213,712
2840,211,709
2841,211,708
2842,209,705
2843,205,701
2844,201,698
2845,195,694
2846,193,692
2847,192,692
2848,191,691
2849,190,691
2850,189,690
2851,189,690
2852,188,688
2853,186,686
2854,185,685
2855,184,685
2856,183,684
2857,183,684
2858,182,682
2859,182,682
2860,182,681
2861,180,681
2862,180,680
2863,179,679
2864,179,679
2865,177,677
2866,177,676
2867,176,675
2868,174,674
2869,173,673
2870,172,672
2871,172,671
2872,172,671
2873,172,670
2874,172,669
2875,172,669
2876,172,668
2877,173,668
2878,174,667
2879,174,667
2880,175,667
2881,176,666
2882,177,666
2883,180,665
2884,182,665
2885,184,664
2886,187,664
2887,193,664
2888,197,664
2889,201,663
2890,208,663
2891,215,663
2892,222,662
2893,227,662
2894,233,662
2895,238,662
2896,246,662
2897,252,661
2898,256,661
2899,258,661
2900,259,661
2901,261,661
2902,261,661
2903,262,661
2904,263,661
2905,265,661
2906,268,661
2907,270,660
2908,273,660
2909,277,660
2910,281,660
2911,282,660
2912,285,660
2913,286,660
2914,286,660
2915,287,660
2916,288,660
2917,288,660
2918,289,660
2919,290,660
2920,293,660
2921,294,659
2922,296,659
2923,297,659
2924,299,659
2925,301,659
2926,303,659
2927,304,659
2928,304,659
2929,306,659
2930,306,659
2931,307,659
2932,308,659
2933,309,658
2934,309,658
2935,310,658
2936,312,658
2937,314,658
2938,315,658
2939,316,658
2940,318,658
2941,319,658
2942,321,658
2943,321,658
2944,323,658
2945,323,658
2946,326,658
2947,328,658
2948,330,658
2949,332,658
2950,334,658
2951,337,658
2952,338,658
2953,339,658
2954,340,658
2955,340,658
2956,341,658
2957,342,658
2958,344,658
2959,346,658
2960,349,658
2961,351,658
2962,353,658
2963,356,658
2964,357,658
2965,358,658
2966,360,658
2967,360,658
2968,361,658
2969,361,658
2970,362,658
2971,365,658
2972,367,658
2973,368,658
2974,372,658
2975,374,658
2976,376,658
2977,378,658
2978,381,657
2979,381,654
2980,381,651
2981,382,651
2982,383,651
2983,385,650
2984,387,650
2985,389,650
2986,391,650
2987,394,650
2988,398,650
2989,401,650
2990,404,650
2991,406,650
2992,409,650
2993,411,650
2994,413,650
2995,416,650
2996,417,650
2997,417,650
2998,419,650
2999,420,650
3000,420,650
3001,421,650
3002,422,650
3003,423,650
3004,424,650
3005,425,650
3006,430,650
3007,433,650
3008,438,650
3009,441,650
3010,443,650
3011,446,650
3012,447,650
3013,448,650
3014,448,650
3015,449,650
3016,449,650
3017,450,650
3018,450,650
3019,451,650
3020,452,650
3021,452,650
3022,453,650
3023,455,650
3024,458,650
3025,460,650
3026,462,650
3027,463,650
3028,465,650
3029,467,650
3030,468,650
3031,469,650
3032,470,650
3033,470,650
3034,472,650
3035,473,650
3036,475,650
3037,476,650
3038,479,650
3039,480,650
3040,482,650
3041,483,650
3042,484,650
3043,485,650
3044,488,650
3045,493,650
3046,496,650
3047,500,651
3048,505,651
3049,511,651
3050,515,651
3051,519,651
3052,521,651
3053,523,652
3054,523,652
3055,524,652
3056,524,652
3057,525,652
3058,528,653
3059,528,653
3060,532,653
3061,534,653
3062,534,653
3063,536,653
3064,537,653
3065,537,653
3066,538,653
3067,539,653
3068,540,655
3069,542,655
3070,543,655
3071,543,655
3072,544,656
3073,547,657
3074,551,659
3075,557,661
3076,558,661
3077,561,662
3078,563,662
3079,564,662
3080,564,662
3081,566,663
3082,568,665
3083,568,665
3084,570,665
3085,572,666
3086,574,667
3087,575,667
3088,577,667
3089,582,668
3090,583,669
3091,585,670
3092,587,670
3093,589,670
3094,589,670
3095,590,670
3096,592,670
3097,592,670
3098,593,670
3099,595,671
3100,596,671
3101,598,672
3102,600,672
3103,604,672
3104,607,672
3105,609,672
3106,612,672
3107,613,673
3108,616,673
3109,617,674
3110,618,674
3111,619,674
3112,620,674
3113,623,674
3114,625,674
3115,630,674
3116,633,674
3117,635,674
3118,637,674
3119,641,674
3120,643,674
3121,645,674
3122,647,674
3123,650,674
3124,655,674
3125,658,674
3126,663,674
3127,668,674
3128,671,674
3129,673,674
3130,676,674
3131,678,674
3132,680,674
3133,683,674
3134,686,674
3135,689,674
3136,691,674
3137,695,674
3138,696,674
3139,698,675
3140,699,675
3141,700,675
3142,700,675
3143,701,675
3144,702,675
3145,705,675
3146,708,675
3147,710,675
3148,713,675
3149,717,675
3150,719,675
3151,720,675
3152,721,675
3153,721,674
3154,722,674
3155,723,674
3156,724,674
3157,726,674
3158,726,674
3159,728,674
3160,729,674
3161,730,674
3162,731,674
3163,731,674
3164,732,672
3165,733,672
3166,734,672
3167,735,672
3168,736,672
3169,738,672
3170,740,672
3171,741,672
3172,744,671
3173,745,671
3174,747,670
3175,748,670
3176,750,670
3177,752,670
3178,754,670
3179,755,670
3180,757,669
3181,758,668
3182,759,668
3183,761,668
3184,763,668
3185,765,668
3186,767,668
3187,769,668
3188,772,668
3189,776,666
3190,779,666
3191,780,665
3192,782,664
3193,783,664
3194,783,664
3195,785,664
3196,786,664
3197,787,664
3198,788,664
3199,790,664
3200,792,664
3201,792,664
3202,794,664
3203,796,664
3204,798,663
3205,799,663
3206,800,663
3207,803,663
3208,804,663
3209,806,662
3210,810,662
3211,812,662
3212,814,661
3213,816,661
3214,819,661
3215,825,661
3216,828,661
3217,831,661
3218,834,661
3219,837,659
3220,839,659
3221,841,659
3222,844,659
3223,846,658
3224,849,658
3225,851,658
3226,853,658
3227,855,657
3228,855,657
3229,856,657
3230,857,657
3231,858,657
3232,859,657
3233,860,656
3234,862,656
3235,863,656
3236,865,656
3237,868,656
3238,871,656
3239,874,656
3240,877,655
3241,879,655
3242,882,655
3243,884,655
3244,887,655
3245,887,655
3246,888,654
3247,889,654
3248,889,654
3249,891,654
3250,892,654
3251,895,654
3252,897,653
3253,898,653
3254,900,653
3255,901,653
3256,903,653
3257,905,652
3258,907,652
3259,908,652
3260,909,652
3261,910,652
3262,911,652
3263,912,652
3264,914,652
3265,916,652
3266,919,652
3267,922,652
3268,924,652
3269,928,652
3270,932,652
3271,936,652
3272,939,652
3273,942,651
3274,946,651
3275,948,651
3276,953,651
3277,959,650
3278,962,650
3279,965,650
3280,969,650
3281,973,650
3282,976,649
3283,978,649
3284,981,649
3285,983,648
3286,987,648
3287,989,648
3288,990,648
3289,993,648
3290,995,648
3291,998,647
3292,999,647
3293,1001,647
3294,1002,647
3295,1004,647
3296,1005,647
3297,1006,647
3298,1007,646
3299,1009,646
3300,1010,646
3301,1010,646
3302,1011,646
3303,1013,645
3304,1014,645
3305,1014,645
3306,1016,645
3307,1016,645
3308,1017,645
3309,1017,645
3310,1018,645
3311,1020,645
3312,1020,645
3313,1022,645
3314,1022,645
3315,1023,645
3316,1024,645
3317,1025,645
3318,1026,645
3319,1026,645
3320,1027,645
3321,1027,645
3322,1028,645
3323,1031,645
3324,1032,645
3325,1033,645
3326,1034,645
3327,1035,645
3328,1036,645
3329,1037,645
3330,1038,645
3331,1039,645
3332,1040,645
3333,1041,645
3334,1042,645
3335,1044,645
3336,1045,645
3337,1046,645
3338,1046,645
3339,1047,645
3340,1049,645
3341,1049,645
3342,1052,645
3343,1052,645
3344,1054,645
3345,1054,645
3346,1055,645
3347,1057,645
3348,1060,645
3349,1062,645
3350,1062,645
3351,1064,645
3352,1066,645
3353,1069,645
3354,1071,645
3355,1074,645
3356,1076,645
3357,1077,644
3358,1080,644
3359,1082,644
3360,1084,644
3361,1087,644
3362,1090,642
3363,1094,642
3364,1101,642
3365,1104,642
3366,1109,642
3367,1109,642
3368,1111,641
3369,1115,639
3370,1118,639
3371,1119,639
3372,1121,639
3373,1122,639
3374,1124,639
3375,1126,639
3376,1126,639
3377,1127,639
3378,1128,639
3379,1129,639
3380,1132,639
3381,1133,639
3382,1138,638
3383,1139,638
3384,1139,638
3385,1140,638
3386,1143,637
3387,1146,637
3388,1148,637
3389,1150,637
3390,1150,637
3391,1152,637
3392,1154,637
3393,1156,636
3394,1158,636
3395,1163,636
3396,1167,636
3397,1170,636
3398,1177,636
3399,1182,636
3400,1186,636
3401,1189,636
3402,1193,636
3403,1196,635
3404,1198,635
3405,1199,635
3406,1201,635
3407,1203,635
3408,1204,635
3409,1206,635
3410,1208,635
3411,1211,635
3412,1213,635
3413,1217,635
3414,1220,635
3415,1222,635
3416,1223,635
3417,1225,635
3418,1226,635
3419,1227,635
3420,1228,636
3421,1226,639
3422,1226,640
3423,1223,642
3424,1219,650
3425,1216,651
3426,1209,657
3427,1204,659
3428,1202,661
3429,1196,664
3430,1191,666
3431,1183,673
3432,1174,675
3433,1166,678
3434,1155,682
3435,1146,686
3436,1139,687
3437,1128,690
3438,1112,695
3439,1092,697
3440,1062,706
3441,1035,714
3442,1005,720
3443,985,723
3444,969,725
3445,956,729
3446,944,730
3447,933,731
3448,922,732
3449,910,733
3450,896,734
3451,878,734
3452,864,734
3453,848,734
3454,836,734
3455,826,734
3456,820,734
3457,816,734
3458,811,734
3459,804,734
3460,801,734
3461,797,734
3462,794,734
3463,791,733
3464,789,731
3465,788,731
3466,786,731
3467,782,731
3468,779,730
3469,773,728
3470,764,726
3471,759,725
3472,752,723
3473,746,722
3474,741,722
3475,734,721
3476,730,720
3477,720,719
3478,709,717
3479,700,715
3480,686,715
3481,670,712
3482,655,712
3483,640,712
3484,628,711
3485,616,709
3486,603,708
3487,592,707
3488,581,705
3489,571,705
3490,560,704
3491,549,704
3492,539,702
3493,529,702
3494,524,702
3495,520,702
3496,518,702
3497,516,701
3498,515,701
3499,512,699
3500,503,696
3501,495,694
3502,484,692
3503,472,689
3504,460,687
3505,452,686
3506,438,683
3507,421,681
3508,404,678
3509,392,677
3510,379,675
3511,375,674
3512,374,674
3513,374,674
3514,374,673
3515,374,672
3516,374,672
3517,374,672
3518,375,672
3519,379,670
3520,381,669
3521,384,669
3522,387,669
3523,392,668
3524,394,668
3525,399,668
3526,402,668
3527,407,668
3528,409,667
3529,415,667
3530,421,667
3531,427,667
3532,432,667
3533,441,667
3534,446,667
3535,454,667
3536,458,667
3537,462,665
3538,464,664
3539,467,664
3540,472,664
3541,476,664
3542,481,664
3543,485,664
3544,489,664
3545,492,664
3546,495,664
3547,499,664
3548,506,664
3549,510,664
3550,514,664
3551,518,664
3552,524,664
3553,527,664
3554,529,664
3555,531,664
3556,532,664
3557,534,663
3558,538,662
3559,540,662
3560,542,661
3561,544,661
3562,544,661
3563,549,661
3564,550,661
3565,554,660
3566,555,660
3567,557,660
3568,559,660
3569,562,659
3570,563,659
3571,564,659
3572,565,659
3573,567,659
3574,568,659
3575,570,659
3576,573,659
3577,575,659
3578,576,659
3579,578,659
3580,579,659
3581,582,659
3582,586,659
3583,588,659
3584,591,659
3585,594,659
3586,599,659
3587,603,659
3588,606,659
3589,610,659
3590,614,659
3591,617,659
3592,618,659
3593,619,659
3594,620,659
3595,621,659
3596,621,659
3597,624,659
3598,625,659
3599,629,659
3600,635,659
3601,644,659
3602,649,659
3603,656,659
3604,662,659
3605,667,660
3606,674,660
3607,681,660
3608,686,660
3609,691,660
3610,694,660
3611,698,661
3612,701,661
3613,704,662
3614,707,662
3615,711,662
3616,714,663
3617,718,663
3618,721,663
3619,727,663
3620,732,663
3621,735,663
3622,739,663
3623,742,663
3624,745,663
3625,748,663
3626,749,663
3627,751,663
3628,756,663
3629,759,663
3630,764,663
3631,771,663
3632,775,663
3633,778,663
3634,784,663
3635,787,663
3636,789,663
3637,792,663
3638,795,663
3639,796,663
3640,797,663
3641,799,663
3642,801,663
3643,804,662
3644,809,662
3645,813,662
3646,816,662
3647,820,662
3648,823,662
3649,825,662
3650,827,662
3651,828,662
3652,830,662
3653,831,663
3654,834,663
3655,835,663
3656,837,663
3657,840,663
3658,843,664
3659,844,664
3660,848,664
3661,849,665
3662,851,665
3663,852,665
3664,852,665
3665,853,665
3666,854,665
3667,854,665
3668,855,665
3669,857,665
3670,858,666
3671,860,666
3672,863,667
3673,865,667
3674,867,667
3675,869,667
3676,870,669
3677,871,669
3678,874,669
3679,877,670
3680,879,670
3681,881,670
3682,883,670
3683,884,670
3684,885,670
3685,885,670
3686,887,671
3687,887,671
3688,889,671
3689,893,671
3690,894,672
3691,897,672
3692,899,672
3693,900,672
3694,902,673
3695,903,673
3696,904,673
3697,904,673
3698,905,673
3699,906,675
3700,907,675
3701,908,675
3702,910,675
3703,911,675
3704,912,675
3705,913,676
3706,916,676
3707,917,676
3708,919,676
3709,919,676
3710,921,676
3711,922,676
3712,924,676
3713,924,676
3714,927,677
3715,927,677
3716,928,677
3717,929,677
3718,930,677
3719,930,677
3720,931,677
3721,932,677
3722,933,677
3723,935,677
3724,937,677
3725,939,677
3726,941,677
3727,942,677
3728,943,677
3729,944,677
3730,945,677
3731,946,677
3732,948,677
3733,951,677
3734,953,677
3735,956,677
3736,962,677
3737,967,677
3738,970,677
3739,976,677
3740,980,677
3741,985,677
3742,993,677
3743,999,676
3744,1004,676
3745,1011,676
3746,1014,674
3747,1017,674
3748,1019,674
3749,1022,674
3750,1023,674
3751,1024,674
3752,1024,674
3753,1025,673
3754,1026,673
3755,1026,673
3756,1028,673
3757,1028,673
3758,1029,673
3759,1029,672
3760,1031,671
3761,1033,671
3762,1035,668
3763,1037,667
3764,1038,667
3765,1040,666
3766,1043,663
3767,1045,662
3768,1048,660
3769,1049,659
3770,1050,659
3771,1051,658
3772,1052,657
3773,1053,655
3774,1055,654
3775,1056,653
3776,1057,653
3777,1061,649
3778,1061,648
3779,1063,647
3780,1069,645
3781,1073,640
3782,1076,638
3783,1078,636
3784,1083,634
3785,1086,631
3786,1087,630
3787,1090,626
3788,1092,625
3789,1094,624
3790,1096,621
3791,1097,619
3792,1100,617
3793,1101,615
3794,1104,611
3795,1106,609
3796,1108,605
3797,1110,603
3798,1111,601
3799,1113,598
3800,1115,595
3801,1117,591
3802,1118,590
3803,1118,589
3804,1119,589
3805,1119,588
3806,1119,587
3807,1119,587
3808,1118,587
3809,1116,585
3810,1113,584
3811,1110,583
3812,1106,581
3813,1106,580
3814,1105,580
3815,1105,580
3816,1103,580
3817,1101,580
3818,1098,580
3819,1096,580
3820,1093,580
3821,1086,581
3822,1073,588
3823,1068,589
3824,1065,590
3825,1065,591
3826,1064,591
3827,1064,591
3828,1063,591
3829,1063,591
3830,1062,591
3831,1061,592
3832,1060,593
3833,1059,593
3834,1058,593
3835,1058,593
3836,1056,594
3837,1055,594
3838,1055,595
3839,1053,595
3840,1049,595
3841,1045,601
3842,1037,607
3843,1030,613
3844,1023,615
3845,1016,617
3846,1011,620
3847,1007,621
3848,1003,622
3849,1000,624
3850,997,625
3851,991,629
3852,988,629
3853,982,631
3854,981,631
3855,978,633
3856,975,634
3857,971,637
3858,965,639
3859,957,644
3860,944,648
3861,935,652
3862,928,658
3863,915,667
3864,907,672
3865,899,681
3866,893,687
3867,887,694
3868,883,698
3869,880,704
3870,876,709
3871,872,714
3872,871,715
3873,869,719
3874,869,721
3875,868,722
3876,866,723
3877,866,725
3878,866,725
3879,866,726
3880,866,727
3881,866,728
3882,866,730
3883,866,731
3884,866,732
3885,866,733
3886,866,735
3887,866,737
3888,868,740
3889,871,743
3890,874,746
3891,877,748
3892,881,749
3893,883,752
3894,884,752
3895,885,752
3896,886,752
3897,887,752
3898,887,752
3899,887,752
3900,886,751
3901,885,749
3902,884,749
3903,882,745
3904,880,742
3905,871,736
3906,857,730
3907,846,724
3908,836,721
3909,832,720
3910,831,720
3911,830,719
3912,830,719
3913,828,718
3914,827,718
3915,826,717
3916,825,717
3917,825,716
3918,825,716
3919,824,715
3920,824,714
3921,824,713
3922,824,713
3923,824,712
3924,824,712
3925,824,712
3926,826,712
3927,830,712
3928,834,712
3929,836,713
3930,839,713
3931,841,713
3932,841,714
3933,842,715
3934,843,715
3935,843,716
3936,844,716
3937,846,716
3938,848,716
3939,850,717
3940,853,719
3941,856,720
3942,861,722
3943,865,724
3944,868,726
3945,870,727
3946,871,727
3947,872,727
3948,873,728
3949,874,728
3950,874,728
3951,875,728
3952,876,729
3953,877,729
3954,878,729
3955,880,729
3956,880,730
3957,881,731
3958,882,731
3959,883,732
3960,886,733
3961,889,736
3962,890,737
3963,892,739
3964,893,739
3965,896,741
3966,898,742
3967,898,742
3968,899,743
3969,900,743
3970,900,745
3971,900,745
3972,901,747
3973,903,747
3974,904,749
3975,905,749
3976,905,749
3977,907,750
3978,907,751
3979,908,752
3980,909,753
3981,910,754
3982,911,754
3983,911,754
3984,913,754
3985,913,754
3986,915,754
3987,916,754
3988,918,754
3989,919,754
3990,923,754
3991,928,754
3992,938,753
3993,943,753
3994,950,753
3995,960,752
3996,970,752
3997,980,748
3998,988,748
3999,995,748
4000,1000,747
4001,1003,747
